attackid,sessionid,repeated,severity,attack,service,srcip,dstip,srcport,dstport,subtype,eventtype,url
17702,7955971,1,medium,Cross.Site.Scripting,HTTP,18.218.115.60,172.31.69.28,62876,80,ips,signature,/DVWA/vulnerabilities/xss_r/?name=%3Cscript%3Econsole.log%28%27FOCKH5TKJ9QKS1MSG7UKVYODWADHYVG368DOEOPBQT9058DUWC%27%29%3Bconsole.log%28document.cookie%29%3B%3C%2Fscript%3E&user_token=73ed49f5d4773827341826092f555c2c
17702,7955972,1,medium,Cross.Site.Scripting,HTTP,18.218.115.60,172.31.69.28,63187,80,ips,signature,/DVWA/vulnerabilities/xss_r/?name=%3Cscript%3Econsole.log%28%276688S974I3QA6GDXWOSDL23VRC7DGT25CXOYRR2WTO4NEGXFN4%27%29%3Bconsole.log%28document.cookie%29%3B%3C%2Fscript%3E&user_token=886957e0a81296d54139444136df716c
17702,7955971,49,medium,Cross.Site.Scripting,HTTP,18.218.115.60,172.31.69.28,62876,80,ips,signature,-
17702,7955972,50,medium,Cross.Site.Scripting,HTTP,18.218.115.60,172.31.69.28,63187,80,ips,signature,-
17702,7955973,1,medium,Cross.Site.Scripting,HTTP,18.218.115.60,172.31.69.28,63495,80,ips,signature,/DVWA/vulnerabilities/xss_r/?name=%3Cscript%3Econsole.log%28%27WXLN3HBEMYJKXXVAFXVS10JRMG3ESAI9WT15846U666OZ75XEN%27%29%3Bconsole.log%28document.cookie%29%3B%3C%2Fscript%3E&user_token=980feacceb5a15b2fe16f6e0d2f44e60
17702,7955973,49,medium,Cross.Site.Scripting,HTTP,18.218.115.60,172.31.69.28,63495,80,ips,signature,-
17702,7955974,1,medium,Cross.Site.Scripting,HTTP,18.218.115.60,172.31.69.28,63804,80,ips,signature,/DVWA/vulnerabilities/xss_r/?name=%3Cscript%3Econsole.log%28%27R2DKY72KWN6JN827P9MHW1W1DV7ESCNRCVHF74Y7J123MDFMTM%27%29%3Bconsole.log%28document.cookie%29%3B%3C%2Fscript%3E&user_token=bb7c421a32169425ef3f1e8f44d5c80b
17702,7955974,50,medium,Cross.Site.Scripting,HTTP,18.218.115.60,172.31.69.28,63804,80,ips,signature,-
17702,7955975,1,medium,Cross.Site.Scripting,HTTP,18.218.115.60,172.31.69.28,64113,80,ips,signature,/DVWA/vulnerabilities/xss_r/?name=%3Cscript%3Econsole.log%28%27S30LUWQNOI7EVRLG4FD4G7D12CS5JESL9KVPI1YNPRA89B3KEP%27%29%3Bconsole.log%28document.cookie%29%3B%3C%2Fscript%3E&user_token=0c2518638366b781c56e2138cda56d99
17702,7955975,49,medium,Cross.Site.Scripting,HTTP,18.218.115.60,172.31.69.28,64113,80,ips,signature,-
17702,7955976,1,medium,Cross.Site.Scripting,HTTP,18.218.115.60,172.31.69.28,64424,80,ips,signature,/DVWA/vulnerabilities/xss_r/?name=%3Cscript%3Econsole.log%28%275R61VONEVSRVX39OAAC5TARSCC9E18RYNKWJ6O23RHS06044LR%27%29%3Bconsole.log%28document.cookie%29%3B%3C%2Fscript%3E&user_token=af13a7791919dbd5a44cb9fa9ace71c4
17702,7955976,50,medium,Cross.Site.Scripting,HTTP,18.218.115.60,172.31.69.28,64424,80,ips,signature,-
17702,7955977,1,medium,Cross.Site.Scripting,HTTP,18.218.115.60,172.31.69.28,64736,80,ips,signature,/DVWA/vulnerabilities/xss_r/?name=%3Cscript%3Econsole.log%28%27URV8BGP5MGVOAHZBYNTZRGQOSW3FJL4C4RCAF7Z6MA5KIDX1W7%27%29%3Bconsole.log%28document.cookie%29%3B%3C%2Fscript%3E&user_token=57ccc62753f74a6de17ab790be6a2f1f
17702,7955977,49,medium,Cross.Site.Scripting,HTTP,18.218.115.60,172.31.69.28,64736,80,ips,signature,-
17702,7955978,1,medium,Cross.Site.Scripting,HTTP,18.218.115.60,172.31.69.28,65046,80,ips,signature,/DVWA/vulnerabilities/xss_r/?name=%3Cscript%3Econsole.log%28%272VJHF4RNYYCQAV9I8YSBYSXEH3E3SOPH2S87XGERRKA1VRHA6R%27%29%3Bconsole.log%28document.cookie%29%3B%3C%2Fscript%3E&user_token=7f716727bbc100e983a41d4a9b3a445a
17702,7955978,50,medium,Cross.Site.Scripting,HTTP,18.218.115.60,172.31.69.28,65046,80,ips,signature,-
17702,7955979,1,medium,Cross.Site.Scripting,HTTP,18.218.115.60,172.31.69.28,65354,80,ips,signature,/DVWA/vulnerabilities/xss_r/?name=%3Cscript%3Econsole.log%28%27A42IWLOKCUAKI20I9X0276FXS3MTDETU5I2WMZ2G7MEI5INUH1%27%29%3Bconsole.log%28document.cookie%29%3B%3C%2Fscript%3E&user_token=5eba4ae01b13f46786c5ebeee8dbebec
17702,7955979,49,medium,Cross.Site.Scripting,HTTP,18.218.115.60,172.31.69.28,65354,80,ips,signature,-
17702,7955980,1,medium,Cross.Site.Scripting,HTTP,18.218.115.60,172.31.69.28,49283,80,ips,signature,/DVWA/vulnerabilities/xss_r/?name=%3Cscript%3Econsole.log%28%27GXQQUJUVNQGTF48ZKQUAHLDLQ9DUYN9QP7X285IZU2QGGVH6ZI%27%29%3Bconsole.log%28document.cookie%29%3B%3C%2Fscript%3E&user_token=84e54288d06a727462d4900aec71809d
17702,7955980,50,medium,Cross.Site.Scripting,HTTP,18.218.115.60,172.31.69.28,49283,80,ips,signature,-
17702,7955981,1,medium,Cross.Site.Scripting,HTTP,18.218.115.60,172.31.69.28,49592,80,ips,signature,/DVWA/vulnerabilities/xss_r/?name=%3Cscript%3Econsole.log%28%27RMMUIB6RLHK6IDXO0BAU3WR1TI9RED8PXXP3QRREMNPJ611994%27%29%3Bconsole.log%28document.cookie%29%3B%3C%2Fscript%3E&user_token=db40f72e733c061eda96417a24ac42e9
17702,7955981,49,medium,Cross.Site.Scripting,HTTP,18.218.115.60,172.31.69.28,49592,80,ips,signature,-
17702,7955982,1,medium,Cross.Site.Scripting,HTTP,18.218.115.60,172.31.69.28,49915,80,ips,signature,/DVWA/vulnerabilities/xss_r/?name=%3Cscript%3Econsole.log%28%27OXP5BILD2WC1ZBT7L6L6ZRTGUGNV3A5V4JH2AQ79KIX0F99MC6%27%29%3Bconsole.log%28document.cookie%29%3B%3C%2Fscript%3E&user_token=4697e4dd88cb6bad9a3ca288351a5892
17702,7955982,50,medium,Cross.Site.Scripting,HTTP,18.218.115.60,172.31.69.28,49915,80,ips,signature,-
17702,7955983,1,medium,Cross.Site.Scripting,HTTP,18.218.115.60,172.31.69.28,50220,80,ips,signature,/DVWA/vulnerabilities/xss_r/?name=%3Cscript%3Econsole.log%28%27UKG5CRM4Z1WOJCGSETCIEE62DH8LR3MTKU15FAU97OTLDQNT7Y%27%29%3Bconsole.log%28document.cookie%29%3B%3C%2Fscript%3E&user_token=fd4e8e9a31694451e62aee1d6d602733
17702,7955983,49,medium,Cross.Site.Scripting,HTTP,18.218.115.60,172.31.69.28,50220,80,ips,signature,-
17702,7955984,1,medium,Cross.Site.Scripting,HTTP,18.218.115.60,172.31.69.28,50535,80,ips,signature,/DVWA/vulnerabilities/xss_r/?name=%3Cscript%3Econsole.log%28%27RZ59W912HDT9UG5TLHQO6ILA2DUQP5EE0FI7NJPKIVOG5VFFQ2%27%29%3Bconsole.log%28document.cookie%29%3B%3C%2Fscript%3E&user_token=3eb98d9bbbc0f245b7dd251bd6354115
17702,7955984,50,medium,Cross.Site.Scripting,HTTP,18.218.115.60,172.31.69.28,50535,80,ips,signature,-
17702,7955985,1,medium,Cross.Site.Scripting,HTTP,18.218.115.60,172.31.69.28,50839,80,ips,signature,/DVWA/vulnerabilities/xss_r/?name=%3Cscript%3Econsole.log%28%27RFGS2S8N8XFO1WTW6D6IKHY7UHNJFQTNLBOJRRR4JZ5AVJIMEJ%27%29%3Bconsole.log%28document.cookie%29%3B%3C%2Fscript%3E&user_token=3303e148b796c5890960c5c6fb9d71a6
17702,7955985,49,medium,Cross.Site.Scripting,HTTP,18.218.115.60,172.31.69.28,50839,80,ips,signature,-
17702,7955986,1,medium,Cross.Site.Scripting,HTTP,18.218.115.60,172.31.69.28,51151,80,ips,signature,/DVWA/vulnerabilities/xss_r/?name=%3Cscript%3Econsole.log%28%27OIJ3XDK4WINQ1DNBC9Y1PX0QPUIEXM9P09YM2ZO1GFCF50I2MI%27%29%3Bconsole.log%28document.cookie%29%3B%3C%2Fscript%3E&user_token=56f44c449a25ec2092d3097c11a1daeb
17702,7955986,50,medium,Cross.Site.Scripting,HTTP,18.218.115.60,172.31.69.28,51151,80,ips,signature,-
17702,7955987,1,medium,Cross.Site.Scripting,HTTP,18.218.115.60,172.31.69.28,51459,80,ips,signature,/DVWA/vulnerabilities/xss_r/?name=%3Cscript%3Econsole.log%28%27MU3SYZWDPA2JDQSULPM59G2NN02H06G2JS42KMFSUUIH8TN08Y%27%29%3Bconsole.log%28document.cookie%29%3B%3C%2Fscript%3E&user_token=e74673a6eff735f986ba1d13f8f580d3
17702,7955987,49,medium,Cross.Site.Scripting,HTTP,18.218.115.60,172.31.69.28,51459,80,ips,signature,-
17702,7955988,1,medium,Cross.Site.Scripting,HTTP,18.218.115.60,172.31.69.28,51769,80,ips,signature,/DVWA/vulnerabilities/xss_r/?name=%3Cscript%3Econsole.log%28%27271XHIR8EL43J97T5A8TQZTUVWVPPICETRZZX1CEA54P18TUU9%27%29%3Bconsole.log%28document.cookie%29%3B%3C%2Fscript%3E&user_token=65407a8a61ab49edea3bdb205e823e70
17702,7955988,50,medium,Cross.Site.Scripting,HTTP,18.218.115.60,172.31.69.28,51769,80,ips,signature,-
17702,7955989,1,medium,Cross.Site.Scripting,HTTP,18.218.115.60,172.31.69.28,52078,80,ips,signature,/DVWA/vulnerabilities/xss_r/?name=%3Cscript%3Econsole.log%28%27Q4HT9P0XXK37BVR9ON8EA026R4RFP41PG1S4BFEV7XDAFTOT8U%27%29%3Bconsole.log%28document.cookie%29%3B%3C%2Fscript%3E&user_token=8a207e874ab16f87011d59778ce1fb5c
17702,7955989,49,medium,Cross.Site.Scripting,HTTP,18.218.115.60,172.31.69.28,52078,80,ips,signature,-
17702,7955990,1,medium,Cross.Site.Scripting,HTTP,18.218.115.60,172.31.69.28,52387,80,ips,signature,/DVWA/vulnerabilities/xss_r/?name=%3Cscript%3Econsole.log%28%27IWFBZA1ZSITZ27WYEANEND3RXD2X73IYAASG51INGTB4QYSGF6%27%29%3Bconsole.log%28document.cookie%29%3B%3C%2Fscript%3E&user_token=e9a21ed9bcd3632ac24f18158bf77d0b
17702,7955990,50,medium,Cross.Site.Scripting,HTTP,18.218.115.60,172.31.69.28,52387,80,ips,signature,-
17702,7955991,1,medium,Cross.Site.Scripting,HTTP,18.218.115.60,172.31.69.28,52697,80,ips,signature,/DVWA/vulnerabilities/xss_r/?name=%3Cscript%3Econsole.log%28%27C6JYB07RWEKP3BSLPZ1PCMMSUV5QE3C0HIFVH7BUTMWGBH0FUO%27%29%3Bconsole.log%28document.cookie%29%3B%3C%2Fscript%3E&user_token=d4533c19739cd6eb6367638f5bf67835
17702,7955991,49,medium,Cross.Site.Scripting,HTTP,18.218.115.60,172.31.69.28,52697,80,ips,signature,-
17702,7955992,1,medium,Cross.Site.Scripting,HTTP,18.218.115.60,172.31.69.28,53006,80,ips,signature,/DVWA/vulnerabilities/xss_r/?name=%3Cscript%3Econsole.log%28%271BRQJN3D24BAQ6UUM7DMTCQGKAOCV3401FJIK66YI3PYOLO7F6%27%29%3Bconsole.log%28document.cookie%29%3B%3C%2Fscript%3E&user_token=67bfd2500ada43ac8dac31df74ca162c
17702,7955957,15,medium,Cross.Site.Scripting,HTTP,18.218.115.60,172.31.69.28,58939,80,ips,signature,-
17702,7955992,50,medium,Cross.Site.Scripting,HTTP,18.218.115.60,172.31.69.28,53006,80,ips,signature,-
17702,7955993,1,medium,Cross.Site.Scripting,HTTP,18.218.115.60,172.31.69.28,53314,80,ips,signature,/DVWA/vulnerabilities/xss_r/?name=%3Cscript%3Econsole.log%28%27J17B6BRMVF20WG8HVNYJ8S4HQ21AF1RQOC8L0HAQ1DN2VYLUL4%27%29%3Bconsole.log%28document.cookie%29%3B%3C%2Fscript%3E&user_token=a9b3333b7c9643398244bb323e7c297a
17702,7955993,49,medium,Cross.Site.Scripting,HTTP,18.218.115.60,172.31.69.28,53314,80,ips,signature,-
17702,7955994,1,medium,Cross.Site.Scripting,HTTP,18.218.115.60,172.31.69.28,53625,80,ips,signature,/DVWA/vulnerabilities/xss_r/?name=%3Cscript%3Econsole.log%28%27922P8XU0062WIG8G4YVV2PEPKR0QDXLHC5559E0OGPDYY5IE7M%27%29%3Bconsole.log%28document.cookie%29%3B%3C%2Fscript%3E&user_token=2280ac7bdc07143f6c1738f3c20c7e7a
17702,7955994,50,medium,Cross.Site.Scripting,HTTP,18.218.115.60,172.31.69.28,53625,80,ips,signature,-
17702,7955995,1,medium,Cross.Site.Scripting,HTTP,18.218.115.60,172.31.69.28,53932,80,ips,signature,/DVWA/vulnerabilities/xss_r/?name=%3Cscript%3Econsole.log%28%27NA36IYMTMXKCCL9DP09RNR4G4YL4HKMJ51NO3TH44PIZMDZX84%27%29%3Bconsole.log%28document.cookie%29%3B%3C%2Fscript%3E&user_token=18b6a2c5b92485f6e19a26a27041613e
17702,7955995,49,medium,Cross.Site.Scripting,HTTP,18.218.115.60,172.31.69.28,53932,80,ips,signature,-
17702,7955996,1,medium,Cross.Site.Scripting,HTTP,18.218.115.60,172.31.69.28,54246,80,ips,signature,/DVWA/vulnerabilities/xss_r/?name=%3Cscript%3Econsole.log%28%27WCJ7MSABW2UZ988DPYZFHKQ60Y2QT22GMMR6TG23UIO47XVLT2%27%29%3Bconsole.log%28document.cookie%29%3B%3C%2Fscript%3E&user_token=54f07eb3a899b366e608716ebab5edef
17702,7955996,50,medium,Cross.Site.Scripting,HTTP,18.218.115.60,172.31.69.28,54246,80,ips,signature,-
17702,7955997,1,medium,Cross.Site.Scripting,HTTP,18.218.115.60,172.31.69.28,54550,80,ips,signature,/DVWA/vulnerabilities/xss_r/?name=%3Cscript%3Econsole.log%28%271K77KSIOG8VS6DOZSA3OKQWJXL1WSP8HLD6ADI7LGIZ0CIY6V7%27%29%3Bconsole.log%28document.cookie%29%3B%3C%2Fscript%3E&user_token=37c3365556e24f5cabd6fccec95770e3
17702,7955997,49,medium,Cross.Site.Scripting,HTTP,18.218.115.60,172.31.69.28,54550,80,ips,signature,-
17702,7955998,1,medium,Cross.Site.Scripting,HTTP,18.218.115.60,172.31.69.28,54864,80,ips,signature,/DVWA/vulnerabilities/xss_r/?name=%3Cscript%3Econsole.log%28%27T3ASQ8S0K0RFX0XTHWFADGKJSS0L9X8USMCR1FT8FFNOK15V3M%27%29%3Bconsole.log%28document.cookie%29%3B%3C%2Fscript%3E&user_token=c2a222897914dd6a91c90fbbe4ecb214
17702,7955998,50,medium,Cross.Site.Scripting,HTTP,18.218.115.60,172.31.69.28,54864,80,ips,signature,-
17702,7955999,1,medium,Cross.Site.Scripting,HTTP,18.218.115.60,172.31.69.28,55170,80,ips,signature,/DVWA/vulnerabilities/xss_r/?name=%3Cscript%3Econsole.log%28%27TKJ0V3N66QVWIW79TTFF5Y306H4JQNA4KG9HAN5BF2KIQ4CAAC%27%29%3Bconsole.log%28document.cookie%29%3B%3C%2Fscript%3E&user_token=be51e3041c55a4fb8ef6b74e02e82e67
17702,7955999,49,medium,Cross.Site.Scripting,HTTP,18.218.115.60,172.31.69.28,55170,80,ips,signature,-
17702,7956000,1,medium,Cross.Site.Scripting,HTTP,18.218.115.60,172.31.69.28,55482,80,ips,signature,/DVWA/vulnerabilities/xss_r/?name=%3Cscript%3Econsole.log%28%27JY2P6748EL7B5HT2WASHX7BNCPXMNL3MKPB6ICJTLLC2NB5DSM%27%29%3Bconsole.log%28document.cookie%29%3B%3C%2Fscript%3E&user_token=00eb7c741420641360f9b0aa94efcdaa
17702,7956000,50,medium,Cross.Site.Scripting,HTTP,18.218.115.60,172.31.69.28,55482,80,ips,signature,-
17702,7956001,1,medium,Cross.Site.Scripting,HTTP,18.218.115.60,172.31.69.28,55788,80,ips,signature,/DVWA/vulnerabilities/xss_r/?name=%3Cscript%3Econsole.log%28%2755L8TNFFR4NTSSMFFPHKJ9EB9CY2DI4BCN9LMZ3MORACNT5KWH%27%29%3Bconsole.log%28document.cookie%29%3B%3C%2Fscript%3E&user_token=833015f27a27583f51ea18a3d2ef5471
17702,7956001,49,medium,Cross.Site.Scripting,HTTP,18.218.115.60,172.31.69.28,55788,80,ips,signature,-
17702,7956002,1,medium,Cross.Site.Scripting,HTTP,18.218.115.60,172.31.69.28,56098,80,ips,signature,/DVWA/vulnerabilities/xss_r/?name=%3Cscript%3Econsole.log%28%27NCKXGSAU0P3C4HQOX4FDAVZPL4VJUL7HWV2FB9WT9JKPWZ7B5N%27%29%3Bconsole.log%28document.cookie%29%3B%3C%2Fscript%3E&user_token=148b19162f1fdb449965e2c008a4cc0c
17702,7956002,50,medium,Cross.Site.Scripting,HTTP,18.218.115.60,172.31.69.28,56098,80,ips,signature,-
17702,7956003,1,medium,Cross.Site.Scripting,HTTP,18.218.115.60,172.31.69.28,56408,80,ips,signature,/DVWA/vulnerabilities/xss_r/?name=%3Cscript%3Econsole.log%28%27I8XFOKIH446AJNLU70GJQEZ0VBDGHI16R3XKGZAX5ESM5C876W%27%29%3Bconsole.log%28document.cookie%29%3B%3C%2Fscript%3E&user_token=ca5890a05183d65320a38730ae212a16
17702,7956003,49,medium,Cross.Site.Scripting,HTTP,18.218.115.60,172.31.69.28,56408,80,ips,signature,-
17702,7956004,1,medium,Cross.Site.Scripting,HTTP,18.218.115.60,172.31.69.28,56717,80,ips,signature,/DVWA/vulnerabilities/xss_r/?name=%3Cscript%3Econsole.log%28%27UULU9L356JZU84E14OL0T6MICO8Y0J4D5K80NEEWMWTEXYSLN6%27%29%3Bconsole.log%28document.cookie%29%3B%3C%2Fscript%3E&user_token=9d3a2349b137455b5c23084d4549940c
17702,7956004,50,medium,Cross.Site.Scripting,HTTP,18.218.115.60,172.31.69.28,56717,80,ips,signature,-
17702,7956005,1,medium,Cross.Site.Scripting,HTTP,18.218.115.60,172.31.69.28,57028,80,ips,signature,/DVWA/vulnerabilities/xss_r/?name=%3Cscript%3Econsole.log%28%27I0ULULC1MK4JTED9HNGREGXK41IS8VLZY2KBHG7EZHANLW4L8U%27%29%3Bconsole.log%28document.cookie%29%3B%3C%2Fscript%3E&user_token=1bdf9382d35062837efedf4280ade239
17702,7956005,49,medium,Cross.Site.Scripting,HTTP,18.218.115.60,172.31.69.28,57028,80,ips,signature,-
17702,7956006,1,medium,Cross.Site.Scripting,HTTP,18.218.115.60,172.31.69.28,57337,80,ips,signature,/DVWA/vulnerabilities/xss_r/?name=%3Cscript%3Econsole.log%28%27FVFA1SNBVS396KK1MDDJ6FYVJ8BLIP6HD378JDLUX0252I7W52%27%29%3Bconsole.log%28document.cookie%29%3B%3C%2Fscript%3E&user_token=4371577c3d306a3764b9febbc7854268
17702,7956006,50,medium,Cross.Site.Scripting,HTTP,18.218.115.60,172.31.69.28,57337,80,ips,signature,-
17702,7956007,1,medium,Cross.Site.Scripting,HTTP,18.218.115.60,172.31.69.28,57646,80,ips,signature,/DVWA/vulnerabilities/xss_r/?name=%3Cscript%3Econsole.log%28%27Y7WTKKBRVLZGYGLHYZV77M0STYQ9X5UP9BR3F907VU50JQOAOY%27%29%3Bconsole.log%28document.cookie%29%3B%3C%2Fscript%3E&user_token=24c89224242f62e3603ba55751630ea0
17702,7956007,49,medium,Cross.Site.Scripting,HTTP,18.218.115.60,172.31.69.28,57646,80,ips,signature,-
17702,7956008,1,medium,Cross.Site.Scripting,HTTP,18.218.115.60,172.31.69.28,57955,80,ips,signature,/DVWA/vulnerabilities/xss_r/?name=%3Cscript%3Econsole.log%28%27PTXAS0KEG74743YXHF048J0A5MEHQZI07MPRX2WQDJ2KWJK23Z%27%29%3Bconsole.log%28document.cookie%29%3B%3C%2Fscript%3E&user_token=71e0b7c9099f0ffb53e425617d70df3a
17702,7956008,50,medium,Cross.Site.Scripting,HTTP,18.218.115.60,172.31.69.28,57955,80,ips,signature,-
17702,7956009,1,medium,Cross.Site.Scripting,HTTP,18.218.115.60,172.31.69.28,58263,80,ips,signature,/DVWA/vulnerabilities/xss_r/?name=%3Cscript%3Econsole.log%28%27VCVD0IMJQJQ7OU6918C1NEBX296MDCN8J18EAKM80HUF4AACFR%27%29%3Bconsole.log%28document.cookie%29%3B%3C%2Fscript%3E&user_token=3fb608cc22e9bb527920fbb8fe2bd831
17702,7956009,49,medium,Cross.Site.Scripting,HTTP,18.218.115.60,172.31.69.28,58263,80,ips,signature,-
17702,7956010,1,medium,Cross.Site.Scripting,HTTP,18.218.115.60,172.31.69.28,58575,80,ips,signature,/DVWA/vulnerabilities/xss_r/?name=%3Cscript%3Econsole.log%28%27PPF2BGDWXB9LKOHQZSOTL6DUZPOM7BD4S2O1GMF4QFZM11V9FP%27%29%3Bconsole.log%28document.cookie%29%3B%3C%2Fscript%3E&user_token=9e0b16b5ce7feb79a0f59c6bad6e4ef2
17702,7956010,50,medium,Cross.Site.Scripting,HTTP,18.218.115.60,172.31.69.28,58575,80,ips,signature,-
17702,7956011,1,medium,Cross.Site.Scripting,HTTP,18.218.115.60,172.31.69.28,58881,80,ips,signature,/DVWA/vulnerabilities/xss_r/?name=%3Cscript%3Econsole.log%28%27O3OM6M5ZTN0QCI05UHK6B1BZV6WFS1AZE4V8JNZEY46AY91XCM%27%29%3Bconsole.log%28document.cookie%29%3B%3C%2Fscript%3E&user_token=898067881c335bc013afc3bcd00b606b
17702,7956011,49,medium,Cross.Site.Scripting,HTTP,18.218.115.60,172.31.69.28,58881,80,ips,signature,-
17702,7956012,1,medium,Cross.Site.Scripting,HTTP,18.218.115.60,172.31.69.28,59201,80,ips,signature,/DVWA/vulnerabilities/xss_r/?name=%3Cscript%3Econsole.log%28%27V9UB6FQEOBNRS98QH5ZM00KDI8YMYB1WA7UHKMX5HG4NVE6275%27%29%3Bconsole.log%28document.cookie%29%3B%3C%2Fscript%3E&user_token=95c18bbebda3da17254f48d2813df557
17702,7956012,50,medium,Cross.Site.Scripting,HTTP,18.218.115.60,172.31.69.28,59201,80,ips,signature,-
17702,7956013,1,medium,Cross.Site.Scripting,HTTP,18.218.115.60,172.31.69.28,59506,80,ips,signature,/DVWA/vulnerabilities/xss_r/?name=%3Cscript%3Econsole.log%28%27H23ZZT1ABNFTPNJ625J3RNDJUTIV9HIMETYYOAH6RL5XSCR4KW%27%29%3Bconsole.log%28document.cookie%29%3B%3C%2Fscript%3E&user_token=b8153dbe8c826d6340955dd5a4f45c5e
17702,7956013,49,medium,Cross.Site.Scripting,HTTP,18.218.115.60,172.31.69.28,59506,80,ips,signature,-
17702,7956014,1,medium,Cross.Site.Scripting,HTTP,18.218.115.60,172.31.69.28,59819,80,ips,signature,/DVWA/vulnerabilities/xss_r/?name=%3Cscript%3Econsole.log%28%27E8AVTH6KENQ2F61X4SORBRTCH9758Y31PVAEPEQNH67O7NK1CO%27%29%3Bconsole.log%28document.cookie%29%3B%3C%2Fscript%3E&user_token=afc6ee55d8dc123d1fbf1af3bf4be1fc
17702,7956014,50,medium,Cross.Site.Scripting,HTTP,18.218.115.60,172.31.69.28,59819,80,ips,signature,-
17702,7956015,1,medium,Cross.Site.Scripting,HTTP,18.218.115.60,172.31.69.28,60129,80,ips,signature,/DVWA/vulnerabilities/xss_r/?name=%3Cscript%3Econsole.log%28%271E00ZJUCWWNANSZ8YJ57AYB7FVEKLWG3ZJVP46Y9L1VM7DDC4O%27%29%3Bconsole.log%28document.cookie%29%3B%3C%2Fscript%3E&user_token=be9f841b7bd7ad96f55c1de8aa30299e
17702,7956015,49,medium,Cross.Site.Scripting,HTTP,18.218.115.60,172.31.69.28,60129,80,ips,signature,-
17702,7956016,1,medium,Cross.Site.Scripting,HTTP,18.218.115.60,172.31.69.28,60440,80,ips,signature,/DVWA/vulnerabilities/xss_r/?name=%3Cscript%3Econsole.log%28%27J1TMGCUEDO2N94QQ4Y94Y5UBD0QSDA164SW9PIQ0AFZD86T7AP%27%29%3Bconsole.log%28document.cookie%29%3B%3C%2Fscript%3E&user_token=fd13cda94fd302b11e11ce343f5868d5
17702,7956016,50,medium,Cross.Site.Scripting,HTTP,18.218.115.60,172.31.69.28,60440,80,ips,signature,-
17702,7956017,1,medium,Cross.Site.Scripting,HTTP,18.218.115.60,172.31.69.28,60747,80,ips,signature,/DVWA/vulnerabilities/xss_r/?name=%3Cscript%3Econsole.log%28%27PCA4CINT1TZ3KFLBBPK0FMX5QN6W7AT10EFSC55TUQ99AC3YST%27%29%3Bconsole.log%28document.cookie%29%3B%3C%2Fscript%3E&user_token=cc898bd7f40f4c95a076d14fe6995668
17702,7956018,1,medium,Cross.Site.Scripting,HTTP,18.218.115.60,172.31.69.28,61057,80,ips,signature,/DVWA/vulnerabilities/xss_r/?name=%3Cscript%3Econsole.log%28%27O5TA4QWIT4TC4KAY8K5WGB3DOQ6OHXN6QXX4RAJJICNDZJ395V%27%29%3Bconsole.log%28document.cookie%29%3B%3C%2Fscript%3E&user_token=f467491be65cd636d3e25d5255412440
17702,7956017,49,medium,Cross.Site.Scripting,HTTP,18.218.115.60,172.31.69.28,60747,80,ips,signature,-
17702,7956018,50,medium,Cross.Site.Scripting,HTTP,18.218.115.60,172.31.69.28,61057,80,ips,signature,-
17702,7956019,1,medium,Cross.Site.Scripting,HTTP,18.218.115.60,172.31.69.28,61366,80,ips,signature,/DVWA/vulnerabilities/xss_r/?name=%3Cscript%3Econsole.log%28%27QFGU9J9QHWBTKELUZXCTASARGSBE74KMCW9ULR8GHQXZLMXQ34%27%29%3Bconsole.log%28document.cookie%29%3B%3C%2Fscript%3E&user_token=956b99e519518426c7e9a5f1556c06da
17702,7956019,49,medium,Cross.Site.Scripting,HTTP,18.218.115.60,172.31.69.28,61366,80,ips,signature,-
17702,7956020,1,medium,Cross.Site.Scripting,HTTP,18.218.115.60,172.31.69.28,61677,80,ips,signature,/DVWA/vulnerabilities/xss_r/?name=%3Cscript%3Econsole.log%28%27S6WEDEGCIZ2ZMRTZ95M0NQ9W0IZGXLBOZU79MWZXGIVT97CKEP%27%29%3Bconsole.log%28document.cookie%29%3B%3C%2Fscript%3E&user_token=6a247cc32d936bfec763ea4f9c1500a5
17702,7956020,50,medium,Cross.Site.Scripting,HTTP,18.218.115.60,172.31.69.28,61677,80,ips,signature,-
17702,7956021,1,medium,Cross.Site.Scripting,HTTP,18.218.115.60,172.31.69.28,61987,80,ips,signature,/DVWA/vulnerabilities/xss_r/?name=%3Cscript%3Econsole.log%28%2732L8SURK4TV7G4F1DLXAQ5N1VMXSFNSB1KO7H74MTID2L507GR%27%29%3Bconsole.log%28document.cookie%29%3B%3C%2Fscript%3E&user_token=2a6dbbeb8110416c28882d1d49979f2e
17702,7956021,49,medium,Cross.Site.Scripting,HTTP,18.218.115.60,172.31.69.28,61987,80,ips,signature,-
17702,7956022,1,medium,Cross.Site.Scripting,HTTP,18.218.115.60,172.31.69.28,62298,80,ips,signature,/DVWA/vulnerabilities/xss_r/?name=%3Cscript%3Econsole.log%28%27V4H4FDV7ON2HLUU5OXU26A3L2TAYWK7OMFUM7LPTKZJYWX8YQH%27%29%3Bconsole.log%28document.cookie%29%3B%3C%2Fscript%3E&user_token=d5d08035b8ec02e6ced3d2da2d3edcf2
17702,7956022,50,medium,Cross.Site.Scripting,HTTP,18.218.115.60,172.31.69.28,62298,80,ips,signature,-
