Fichero,SID,RS,TP
T1505.001-SQL_inyection_[3].pcapng,2100472,4,0
T1505.005-Shell_Web_[2].pcapng,50447,3,0
T1505.005-Shell_Web_[2].pcapng,50182,3,0
T1505.005-Shell_Web_[2].pcapng,50202,3,0
T1505.005-Shell_Web_[2].pcapng,2002752,4,0
T1505.005-Shell_Web_[2].pcapng,2002749,4,0
T1505.005-Shell_Web_[2].pcapng,2006408,4,1
T1053.002-Scheduled_TaskJob_At_[5].pcapng,2034567,2,0
T1053.002-Scheduled_TaskJob_At_[5].pcapng,2013028,2,0
T1053.002-Scheduled_TaskJob_At_[5].pcapng,2019240,2,0
T1053.002-Scheduled_TaskJob_At_[5].pcapng,2043217,2,1
T1053.002-Scheduled_TaskJob_At_[5].pcapng,50447,3,0
T1053.002-Scheduled_TaskJob_At_[5].pcapng,2002752,4,0
T1053.002-Scheduled_TaskJob_At_[5].pcapng,2002749,4,1
T1053.002-Scheduled_TaskJob_At_[5].pcapng,2006409,4,0
T1053.002-Scheduled_TaskJob_At_[5].pcapng,2002824,4,0
T1053.002-Scheduled_TaskJob_At_[5].pcapng,2011803,4,0
T1053.002-Scheduled_TaskJob_At_[5].pcapng,2101200,4,0
T1053.002-Scheduled_TaskJob_At_[5].pcapng,2101390,4,0
T1543.003-CreateSystemProcessWindowsService_[5].pcapng,2035480,2,0
T1543.003-CreateSystemProcessWindowsService_[5].pcapng,2018959,2,0
T1543.003-CreateSystemProcessWindowsService_[5].pcapng,2025644,2,1
T1543.003-CreateSystemProcessWindowsService_[5].pcapng,53331,3,0
T1543.003-CreateSystemProcessWindowsService_[5].pcapng,503331,4,0
T1543.003-CreateSystemProcessWindowsService_[5].pcapng,2002752,4,0
T1543.003-CreateSystemProcessWindowsService_[5].pcapng,2002749,4,0
T1543.003-CreateSystemProcessWindowsService_[5].pcapng,2009080,4,0
T1543.003-CreateSystemProcessWindowsService_[5].pcapng,2000419,4,0
T1110.001-Hydra_[3].pcapng,19559,3,1
T1110.001-Hydra_[3].pcapng,2002752,4,0
T1110.001-Hydra_[3].pcapng,2002749,4,0
T1110.001-FTP-C2018_[6].pcapng,2002749,4,0
T1110.001-FTP-C2018_[6].pcapng,2002752,4,0
T1110.001-SSH-C2018_[6].pcapng,650,1,0
T1110.001-SSH-C2018_[6].pcapng,2003068,2,0
T1110.001-SSH-C2018_[6].pcapng,2001219,2,0
T1110.001-SSH-C2018_[6].pcapng,19559,3,1
T1110.001-SSH-C2018_[6].pcapng,17317,3,0
T1110.001-SSH-C2018_[6].pcapng,2002749,4,1
T1110.001-SSH-C2018_[6].pcapng,2002752,4,1
T1110.001-SSH-C2018_[6].pcapng,2036752,4,1
T1110.001-SSH-C2018_[6].pcapng,2100650,4,1
T1040-Mac_flood_[1].pcapng,2013028,2,0
T1040-Mac_flood_[1].pcapng,50447,3,0
T1040-Mac_flood_[1].pcapng,2002749,4,1
T1040-Mac_flood_[1].pcapng,2100528,4,0
T1040-Mac_flood_[1].pcapng,2002752,4,1
T1040-Mac_flood_[1].pcapng,2002824,4,0
T1557.002-ARP_poisoning1_[2].pcapng,2002752,4,0
T1557.002-ARP_poisoning1_[2].pcapng,2002749,4,0
T1557.002-ARP_poisoning1_[2].pcapng,2100472,4,0
T1557-Arp_spoof_[1].pcapng,29456,1,0
T1557-Arp_spoof_[1].pcapng,384,1,0
T1557-Arp_spoof_[1].pcapng,366,1,0
T1557-Arp_spoof_[1].pcapng,408,1,0
T1557-Arp_spoof_[1].pcapng,2100366,2,0
T1557-Arp_spoof_[1].pcapng,2100469,4,0
T1557-Arp_spoof_[1].pcapng,2100384,4,0
T1557-Arp_spoof_[1].pcapng,2002752,4,0
T1557-Arp_spoof_[1].pcapng,2002749,4,0
T1557-Arp_spoof_[1].pcapng,2100408,4,0
T1557-Dhcp_spoofing_[1].pcapng,46533,3,1
T1557-Dhcp_spoofing_[1].pcapng,2100527,4,0
T1557-Dhcp_spoofing_[1].pcapng,2002749,4,0
T1557-Dhcp_spoofing_[1].pcapng,2002752,4,0
T1557-Hole196_[1].pcapng,29456,1,0
T1557-Hole196_[1].pcapng,384,1,0
T1557-Hole196_[1].pcapng,366,1,0
T1557-Hole196_[1].pcapng,408,1,0
T1557-Hole196_[1].pcapng,2100366,2,0
T1557-Hole196_[1].pcapng,2100384,4,0
T1557-Hole196_[1].pcapng,2002752,4,0
T1557-Hole196_[1].pcapng,2002749,4,0
T1557-Hole196_[1].pcapng,2100408,4,0
T1557-Puente_raiz_[1].pcapng,29456,1,0
T1557-Puente_raiz_[1].pcapng,384,1,0
T1557-Puente_raiz_[1].pcapng,366,1,0
T1557-Puente_raiz_[1].pcapng,408,1,0
T1557-Puente_raiz_[1].pcapng,2100366,2,0
T1557-Puente_raiz_[1].pcapng,2100384,4,0
T1557-Puente_raiz_[1].pcapng,2002752,4,0
T1557-Puente_raiz_[1].pcapng,2002749,4,0
T1557-Puente_raiz_[1].pcapng,2100408,4,0
T1557-Redireccion_[1].pcapng,29456,1,0
T1557-Redireccion_[1].pcapng,384,1,0
T1557-Redireccion_[1].pcapng,366,1,0
T1557-Redireccion_[1].pcapng,408,1,0
T1557-Redireccion_[1].pcapng,2100366,2,0
T1557-Redireccion_[1].pcapng,2100469,4,0
T1557-Redireccion_[1].pcapng,2100472,4,0
T1557-Redireccion_[1].pcapng,2100384,4,0
T1557-Redireccion_[1].pcapng,2002752,4,0
T1557-Redireccion_[1].pcapng,2002749,4,0
T1557-Redireccion_[1].pcapng,2100408,4,0
T1187-Forced_Authentication_[5].pcapng,44486,3,0
T1187-Forced_Authentication_[5].pcapng,44484,3,0
T1187-Forced_Authentication_[5].pcapng,44488,3,0
T1187-Forced_Authentication_[5].pcapng,2002752,4,0
T1187-Forced_Authentication_[5].pcapng,2002749,4,0
T1187-Forced_Authentication2_[5].pcapng,44486,3,0
T1187-Forced_Authentication2_[5].pcapng,44484,3,0
T1187-Forced_Authentication2_[5].pcapng,44488,3,0
T1187-Forced_Authentication2_[5].pcapng,2002752,4,0
T1187-Forced_Authentication2_[5].pcapng,2002749,4,0
T1003-Os_credential_dumping_dcsync_[4].pcapng,41701,3,1
T1003-Os_credential_dumping_dcsync_[4].pcapng,2002752,4,0
T1003-Os_credential_dumping_dcsync_[4].pcapng,2002749,4,0
T1602.001-MIB_Dump_[2].pcapng,1411,1,0
T1602.001-MIB_Dump_[2].pcapng,1417,1,0
T1602.001-MIB_Dump_[2].pcapng,2101411,2,0
T1602.001-MIB_Dump_[2].pcapng,2101417,4,0
T1602.001-MIB_Dump_[2].pcapng,2002752,4,0
T1602.001-MIB_Dump_[2].pcapng,2002749,4,0
T1213-SQL_inyection_[3].pcapng,50447,3,0
T1213-SQL_inyection_[3].pcapng,2002752,4,0
T1213-SQL_inyection_[3].pcapng,2002749,4,0
T1039-Data_from_network_shared_drive_[4].pcapng,44489,3,0
T1039-Data_from_network_shared_drive_[4].pcapng,2002752,4,0
T1039-Data_from_network_shared_drive_[4].pcapng,2002749,4,0
T1039-Data_from_network_shared_drive_[4].pcapng,2044666,4,0
T1039-Data_from_network_shared_drive_[4].pcapng,2051116,4,0
T1114-Email_collection_remote_email_collection_[4].pcapng,2026850,2,0
T1114-Email_collection_remote_email_collection_[4].pcapng,44604,3,0
T1114-Email_collection_remote_email_collection_[4].pcapng,44489,3,0
T1114-Email_collection_remote_email_collection_[4].pcapng,15935,3,0
T1114-Email_collection_remote_email_collection_[4].pcapng,202685,3,0
T1114-Email_collection_remote_email_collection_[4].pcapng,2002752,4,0
T1114-Email_collection_remote_email_collection_[4].pcapng,2002749,4,0
T1114-Email_collection_remote_email_collection_[4].pcapng,2044666,4,0
T1114-Email_collection_remote_email_collection_[4].pcapng,2036224,4,0
T1114-Email_collection_remote_email_collection_[4].pcapng,2009345,4,0
T1565.001-SQL_inyection_[3].pcapng,2006443,2,1
T1565.001-SQL_inyection_[3].pcapng,50447,3,0
T1565.001-SQL_inyection_[3].pcapng,2002752,4,0
T1565.001-SQL_inyection_[3].pcapng,2002749,4,0
T1499.001-OS_Exhaustion_Flood_[3].pcapng,40063,1,1
T1499.001-OS_Exhaustion_Flood_[3].pcapng,2012870,2,0
T1499.001-OS_Exhaustion_Flood_[3].pcapng,2002752,4,0
T1499.001-OS_Exhaustion_Flood_[3].pcapng,2002749,4,0
T1499-Mac_spoof_[1].pcapng,366,1,0
T1499-Mac_spoof_[1].pcapng,29456,1,0
T1499-Mac_spoof_[1].pcapng,384,1,0
T1499-Mac_spoof_[1].pcapng,408,1,0
T1499-Mac_spoof_[1].pcapng,2100366,2,0
T1499-Mac_spoof_[1].pcapng,2100384,4,0
T1499-Mac_spoof_[1].pcapng,2002752,4,0
T1499-Mac_spoof_[1].pcapng,2002749,4,0
T1499-Mac_spoof_[1].pcapng,2100408,4,0
T1499-Mac_spoof_[1].pcapng,2101620,4,0
T1499-Reseteo_[1].pcapng,1325,1,0
T1499-Reseteo_[1].pcapng,2002752,4,0
T1499-Reseteo_[1].pcapng,2002749,4,0
T1499-Syn_suplantacion_[1].pcapng,2002752,4,0
T1499-Syn_suplantacion_[1].pcapng,2002749,4,0
T1499-Land_[1].pcapng,2001579,2,0
T1499-Land_[1].pcapng,2100527,4,0
T1499-Land_[1].pcapng,2002752,4,0
T1499-Land_[1].pcapng,2002749,4,0
T1499-Dhcp_flood_[1].pcapng,46533,3,0
T1499-Dhcp_flood_[1].pcapng,2100527,4,0
T1499-Dhcp_flood_[1].pcapng,2002749,4,0
T1499-Dhcp_flood_[1].pcapng,2002752,4,0
T1499-Reflexion_synack_[1].pcapng,40063,1,1
T1499-Reflexion_synack_[1].pcapng,2002752,4,0
T1499-Reflexion_synack_[1].pcapng,2002749,4,0
T1499.02-Slowhttptest-C2018_[6].pcapng,2002749,4,0
T1499.02-Slowhttptest-C2018_[6].pcapng,2002752,4,0
T1499.02-Slowloris-C2018_[6].pcapng,15578,3,1
T1499.02-Slowloris-C2018_[6].pcapng,2002749,4,0
T1499.02-Slowloris-C2018_[6].pcapng,2002752,4,0
T1499.03-Hulk-C2018_[6].pcapng,2012801,2,0
T1499.03-Hulk-C2018_[6].pcapng,50447,3,0
T1499.03-Hulk-C2018_[6].pcapng,22953,3,1
T1499.03-Hulk-C2018_[6].pcapng,2002192,4,0
T1499.03-Hulk-C2018_[6].pcapng,2002749,4,0
T1499.03-Hulk-C2018_[6].pcapng,2002752,4,0
T1499.03-Hulk-C2018_[6].pcapng,2002822,4,0
T1499.03-Hulk-C2018_[6].pcapng,2012914,4,0
T1499.03-GoldenEye-C2018_[6].pcapng,2016897,2,0
T1499.03-GoldenEye-C2018_[6].pcapng,2016898,2,0
T1499.03-GoldenEye-C2018_[6].pcapng,50447,3,0
T1499.03-GoldenEye-C2018_[6].pcapng,2002749,4,0
T1499.03-GoldenEye-C2018_[6].pcapng,2002752,4,0
T1499.03-GoldenEye-C2018_[6].pcapng,2018208,4,0
T1499.03-GoldenEye-C2018_[6].pcapng,2002192,4,0
T1499.03-GoldenEye-C2018_[6].pcapng,2002822,4,0
T1498.001-MAC_table_flood_[3].pcapng,1917,1,0
T1498.001-MAC_table_flood_[3].pcapng,2101917,4,0
T1498.001-MAC_table_flood_[3].pcapng,2002749,4,0
T1498.001-MAC_table_flood_[3].pcapng,2002752,4,0
T1498.001-MAC_table_flood_[3].pcapng,2100528,4,0
T1498.001-UDP_flood_1-C2018_[6].pcapng,402,1,0
T1498.001-UDP_flood_1-C2018_[6].pcapng,2002749,4,0
T1498.001-UDP_flood_1-C2018_[6].pcapng,2100402,4,0
T1498.001-UDP_flood_1-C2018_[6].pcapng,2002752,4,0
T1498.001-UDP_flood_2-C2018_[6].pcapng,402,1,0
T1498.001-UDP_flood_2-C2018_[6].pcapng,2002749,4,0
T1498.001-UDP_flood_2-C2018_[6].pcapng,2002752,4,0
T1498.001-UDP_flood_2-C2018_[6].pcapng,2100402,4,0
T1498.001-HTTP_flood-C2018_[6].pcapng,2019348,2,1
T1498.001-HTTP_flood-C2018_[6].pcapng,2002749,4,0
T1498.001-HTTP_flood-C2018_[6].pcapng,2002752,4,0
T1498.001-TCP_flood-C2018_[6].pcapng,2016877,2,0
T1498.001-TCP_flood-C2018_[6].pcapng,2016870,2,0
T1498.001-TCP_flood-C2018_[6].pcapng,2014153,2,1
T1498.001-TCP_flood-C2018_[6].pcapng,2050746,2,0
T1498.001-TCP_flood-C2018_[6].pcapng,50447,3,0
T1498.001-TCP_flood-C2018_[6].pcapng,2002752,4,0
T1498.001-TCP_flood-C2018_[6].pcapng,2002749,4,0
T1498.001-TCP_flood-C2018_[6].pcapng,2003394,4,0
T1498.001-TCP_flood-C2018_[6].pcapng,2015529,4,0
T1498.001-TCP_flood-C2018_[6].pcapng,2015526,4,0
T1498.001-TCP_flood-C2018_[6].pcapng,2002828,4,0
T1498.001-TCP_flood-C2018_[6].pcapng,2002829,4,0
T1498.001-UDP_flood_[2].pcapng,402,1,0
T1498.001-UDP_flood_[2].pcapng,2100525,4,0
T1498.001-UDP_flood_[2].pcapng,2002752,4,0
T1498.001-UDP_flood_[2].pcapng,2002749,4,0
T1498.001-UDP_flood_[2].pcapng,2100402,4,0
T1498-Amplif_dns_[1].pcapng,402,1,0
T1498-Amplif_dns_[1].pcapng,54827,3,0
T1498-Amplif_dns_[1].pcapng,2002749,4,0
T1498-Amplif_dns_[1].pcapng,2100402,4,0
T1498-Amplif_dns_[1].pcapng,2002752,4,0
T1498-Amplif_dns_[1].pcapng,2100254,4,0
T1498-Amplif_dns_[1].pcapng,2013514,4,0
T1498-Fraggle_[1].pcapng,402,1,0
T1498-Fraggle_[1].pcapng,2002752,4,0
T1498-Fraggle_[1].pcapng,2002749,4,0
T1498-Fraggle_[1].pcapng,2100402,4,0
T1498-Smurf_[1].pcapng,408,1,0
T1498-Smurf_[1].pcapng,2100527,4,0
T1498-Smurf_[1].pcapng,2002749,4,0
T1498-Smurf_[1].pcapng,2100408,4,0
T1498-Smurf_[1].pcapng,2002752,4,0
T1498-Smurf_[1].pcapng,2101620,4,0
T1496-Cryptomining_[2].pcapng,254,1,0
T1496-Cryptomining_[2].pcapng,2002752,4,0
T1496-Cryptomining_[2].pcapng,2002749,4,0
T1491.001-Internal_Defacement_[5].pcapng,1917,1,0
T1491.001-Internal_Defacement_[5].pcapng,2035480,2,0
T1491.001-Internal_Defacement_[5].pcapng,2025644,2,1
T1491.001-Internal_Defacement_[5].pcapng,2002752,4,0
T1491.001-Internal_Defacement_[5].pcapng,2002749,4,0
T1491.001-Internal_Defacement_[5].pcapng,2000419,4,0
T1491.001-Internal_Defacement_[5].pcapng,2101917,4,0
T1071-Tunel_[1].pcapng,54827,3,1
T1071-Tunel_[1].pcapng,13249,3,0
T1071-Tunel_[1].pcapng,2002752,4,0
T1071-Tunel_[1].pcapng,2002749,4,0
T1071-Tunel_[1].pcapng,2100527,4,0
T1071-Tunel_[1].pcapng,2013514,4,0
T1104-Multi_stage_channels_[4].pcapng,2027792,2,0
T1104-Multi_stage_channels_[4].pcapng,2027793,2,0
T1104-Multi_stage_channels_[4].pcapng,2002752,4,0
T1104-Multi_stage_channels_[4].pcapng,2002749,4,0
T1008-Fallback_channels_[4].pcapng,2027792,2,0
T1008-Fallback_channels_[4].pcapng,2027793,2,0
T1008-Fallback_channels_[4].pcapng,2027326,2,1
T1008-Fallback_channels_[4].pcapng,44489,3,0
T1008-Fallback_channels_[4].pcapng,2002752,4,0
T1008-Fallback_channels_[4].pcapng,2002749,4,0
T1008-Fallback_channels_[4].pcapng,2101620,4,0
T1008-Fallback_channels_[4].pcapng,2044666,4,0
T1008-Fallback_channels_[4].pcapng,2051116,4,0
T1102.003-Web_service-one_way_communication_[4].pcapng,2027792,2,0
T1102.003-Web_service-one_way_communication_[4].pcapng,2027793,2,0
T1102.003-Web_service-one_way_communication_[4].pcapng,2002752,4,0
T1102.003-Web_service-one_way_communication_[4].pcapng,2002749,4,0
T1102.003-Web_service-one_way_communication_[4].pcapng,2100628,4,0
T1090-Proxy_internal_proxy_[4].pcapng,2027794,2,0
T1090-Proxy_internal_proxy_[4].pcapng,2027793,2,0
T1090-Proxy_internal_proxy_[4].pcapng,2027792,2,0
T1090-Proxy_internal_proxy_[4].pcapng,50447,3,0
T1090-Proxy_internal_proxy_[4].pcapng,2002752,4,0
T1090-Proxy_internal_proxy_[4].pcapng,2002749,4,0
T1090-Proxy_internal_proxy_[4].pcapng,2101620,4,0
T1001.003-Data_obfuscation_protocol_impersonation_[4].pcapng,20022752,4,0
T1001.003-Data_obfuscation_protocol_impersonation_[4].pcapng,2002749,4,0
T1001.002-Data_obfuscation_steganography_[4].pcapng,2002752,4,0
T1001.002-Data_obfuscation_steganography_[4].pcapng,2002749,4,0
T1105-Ingress_Tool_Transfer_[5].pcapng,2000418,2,1
T1105-Ingress_Tool_Transfer_[5].pcapng,2014906,2,1
T1105-Ingress_Tool_Transfer_[5].pcapng,2002752,4,0
T1105-Ingress_Tool_Transfer_[5].pcapng,2002749,4,0
T1105-Ingress_Tool_Transfer_[5].pcapng,2011803,4,0
T1105-Ingress_Tool_Transfer_[5].pcapng,2003303,4,0
T1105-Ingress_Tool_Transfer_[5].pcapng,2003410,4,0
T1105-Ingress_Tool_Transfer_[5].pcapng,2027768,4,0
T1132.001_Standard_Encoding_[5].pcapng,2000418,2,0
T1132.001_Standard_Encoding_[5].pcapng,2034567,2,0
T1132.001_Standard_Encoding_[5].pcapng,2013028,2,0
T1132.001_Standard_Encoding_[5].pcapng,50447,3,0
T1132.001_Standard_Encoding_[5].pcapng,2002752,4,0
T1132.001_Standard_Encoding_[5].pcapng,2002749,4,0
T1132.001_Standard_Encoding_[5].pcapng,2011803,4,0
T1132.001_Standard_Encoding_[5].pcapng,2101620,4,0
T1132.001_Standard_Encoding_[5].pcapng,2002824,4,0
T1219-RemoteAccessSoftwareLocal_[5].pcapng,2002752,4,0
T1219-RemoteAccessSoftwareLocal_[5].pcapng,2002749,4,0
T1219-RemoteAccessSoftwareNAT_[5].pcapng,254,1,0
T1219-RemoteAccessSoftwareNAT_[5].pcapng,59597,3,0
T1219-RemoteAccessSoftwareNAT_[5].pcapng,24094,3,1
T1219-RemoteAccessSoftwareNAT_[5].pcapng,24097,3,1
T1219-RemoteAccessSoftwareNAT_[5].pcapng,24096,3,1
T1219-RemoteAccessSoftwareNAT_[5].pcapng,2002752,4,0
T1219-RemoteAccessSoftwareNAT_[5].pcapng,2002749,4,0
T1568-fastFluxDNS_[5].pcapng,366,1,0
T1568-fastFluxDNS_[5].pcapng,29456,1,0
T1568-fastFluxDNS_[5].pcapng,384,1,0
T1568-fastFluxDNS_[5].pcapng,408,1,0
T1568-fastFluxDNS_[5].pcapng,2100366,2,0
T1568-fastFluxDNS_[5].pcapng,57756,3,1
T1568-fastFluxDNS_[5].pcapng,15935,3,0
T1568-fastFluxDNS_[5].pcapng,2002749,4,0
T1568-fastFluxDNS_[5].pcapng,2100384,4,0
T1568-fastFluxDNS_[5].pcapng,2100408,4,0
T1568-fastFluxDNS_[5].pcapng,2101620,4,0
T1665-Hide_Infrastructure_[5].pcapng,1917,1,0
T1665-Hide_Infrastructure_[5].pcapng,50447,3,0
T1665-Hide_Infrastructure_[5].pcapng,2002752,4,0
T1665-Hide_Infrastructure_[5].pcapng,2002749,4,0
T1665-Hide_Infrastructure_[5].pcapng,2101917,4,0
T1572-Protocol_Tunneling_[5].pcapng,2000418,2,0
T1572-Protocol_Tunneling_[5].pcapng,2002752,4,0
T1572-Protocol_Tunneling_[5].pcapng,2002749,4,0
T1572-Protocol_Tunneling_[5].pcapng,2011803,4,0
T1573.002_AssymetricCryptography_[5].pcapng,2002752,4,0
T1573.002_AssymetricCryptography_[5].pcapng,2002749,4,0
T1571-SSH_[2].pcapng,13586,3,1
T1571-SSH_[2].pcapng,2002752,4,0
T1571-SSH_[2].pcapng,2002749,4,0
T1205.001-Port_Knocking_[3].pcapng,2002752,4,0
T1205.001-Port_Knocking_[3].pcapng,2002749,4,0
T1095-Non_Application_Layer_[3].pcapng,2034567,2,0
T1095-Non_Application_Layer_[3].pcapng,2013028,2,0
T1095-Non_Application_Layer_[3].pcapng,2019240,2,0
T1095-Non_Application_Layer_[3].pcapng,2044770,2,1
T1095-Non_Application_Layer_[3].pcapng,50447,3,0
T1095-Non_Application_Layer_[3].pcapng,2002752,4,0
T1095-Non_Application_Layer_[3].pcapng,2002749,4,0
T1095-Non_Application_Layer_[3].pcapng,2006409,4,0
T1095-Non_Application_Layer_[3].pcapng,2002824,4,0
T1095-Non_Application_Layer_[3].pcapng,2101200,4,0
T1070-Indicator_removal_network_share_connection_removal_[4].pcapng,2051116,4,0
T1112-Modify_registry_[4].pcapng,402,1,0
T1112-Modify_registry_[4].pcapng,44489,3,0
T1112-Modify_registry_[4].pcapng,38319,3,1
T1112-Modify_registry_[4].pcapng,2002752,4,0
T1112-Modify_registry_[4].pcapng,2002749,4,0
T1112-Modify_registry_[4].pcapng,2100402,4,0
T1112-Modify_registry_[4].pcapng,2044666,4,0
T1112-Modify_registry_[4].pcapng,2051116,4,0
T1207-Rogue_domain_controller_[4].pcapng,44604,3,0
T1207-Rogue_domain_controller_[4].pcapng,44489,3,0
T1207-Rogue_domain_controller_[4].pcapng,53374,3,0
T1207-Rogue_domain_controller_[4].pcapng,53375,3,0
T1207-Rogue_domain_controller_[4].pcapng,2002752,4,1
T1207-Rogue_domain_controller_[4].pcapng,2002749,4,1
T1207-Rogue_domain_controller_[4].pcapng,2044666,4,0
T1218.010-COM_Scriptlet_[2].pcapng,2002752,4,0
T1218.010-COM_Scriptlet_[2].pcapng,2002749,4,0
T1221-Template_Injection_[5].pcapng,46979,1,1
T1221-Template_Injection_[5].pcapng,402,1,0
T1221-Template_Injection_[5].pcapng,1917,1,0
T1221-Template_Injection_[5].pcapng,2031379,2,1
T1221-Template_Injection_[5].pcapng,2041131,2,0
T1221-Template_Injection_[5].pcapng,2016141,2,0
T1221-Template_Injection_[5].pcapng,2035480,2,0
T1221-Template_Injection_[5].pcapng,2025644,2,1
T1221-Template_Injection_[5].pcapng,50447,3,0
T1221-Template_Injection_[5].pcapng,2002752,4,0
T1221-Template_Injection_[5].pcapng,2002749,4,0
T1221-Template_Injection_[5].pcapng,2013491,4,0
T1221-Template_Injection_[5].pcapng,2013490,4,0
T1221-Template_Injection_[5].pcapng,2009768,4,0
T1221-Template_Injection_[5].pcapng,2100402,4,0
T1221-Template_Injection_[5].pcapng,2101917,4,0
T1221-Template_Injection_[5].pcapng,2003595,4,0
T1221-Template_Injection_[5].pcapng,2000419,4,0
T1599-NBB1_[5].pcapng,1325,1,0
T1599-NBB1_[5].pcapng,2002752,4,0
T1599-NBB1_[5].pcapng,2002749,4,0
T1599-NBB2_[5].pcapng,2002752,4,0
T1599-NBB2_[5].pcapng,2002749,4,0
T1599-Salto_vlan_[1].pcapng,2101620,4,0
T1599-Salto_vlan_[1].pcapng,2002752,4,0
T1599-Salto_vlan_[1].pcapng,2002749,4,0
T1612-BuildImageOnHostLocal_[5].pcapng,2044770,2,0
T1612-BuildImageOnHostLocal_[5].pcapng,2019240,2,0
T1612-BuildImageOnHostLocal_[5].pcapng,15259,3,0
T1612-BuildImageOnHostLocal_[5].pcapng,50447,3,0
T1612-BuildImageOnHostLocal_[5].pcapng,2002749,4,0
T1612-BuildImageOnHostLocal_[5].pcapng,2002822,4,0
T1612-BuildImageOnHostNAT_[5].pcapng,254,1,0
T1612-BuildImageOnHostNAT_[5].pcapng,2013504,2,0
T1612-BuildImageOnHostNAT_[5].pcapng,2001117,4,0
T1612-BuildImageOnHostNAT_[5].pcapng,2022218,4,0
T1612-BuildImageOnHostNAT_[5].pcapng,2101620,4,0
T1612-BuildImageOnHostNAT_[5].pcapng,2002749,4,0
T1612-BuildImageOnHostNAT_[5].pcapng,2002752,4,0
T1021-remote_services_ssh_[3].pcapng,2002752,4,0
T1021-remote_services_ssh_[3].pcapng,2002749,4,0
T1210-Eternal_blue_[2].pcapng,42944,1,1
T1210-Eternal_blue_[2].pcapng,2102465,2,0
T1210-Eternal_blue_[2].pcapng,2025992,2,1
T1210-Eternal_blue_[2].pcapng,2025649,2,1
T1210-Eternal_blue_[2].pcapng,2025650,2,1
T1210-Eternal_blue_[2].pcapng,2024297,2,1
T1210-Eternal_blue_[2].pcapng,2035480,2,0
T1210-Eternal_blue_[2].pcapng,2025644,2,0
T1210-Eternal_blue_[2].pcapng,44487,3,0
T1210-Eternal_blue_[2].pcapng,44485,3,0
T1210-Eternal_blue_[2].pcapng,44489,3,0
T1210-Eternal_blue_[2].pcapng,5730,3,0
T1210-Eternal_blue_[2].pcapng,2002752,4,0
T1210-Eternal_blue_[2].pcapng,2002749,4,0
T1210-Eternal_blue_[2].pcapng,2044666,4,0
T1210-Eternal_blue_[2].pcapng,2023997,4,0
T1210-Eternal_blue_[2].pcapng,2044665,4,0
T1210-Eternal_blue_[2].pcapng,2024766,4,0
T1210-Eternal_blue_[2].pcapng,2000419,4,0
T1210-Web_attack-C2018_[6].pcapng,50447,3,0
T1210-Web_attack-C2018_[6].pcapng,31939,3,0
T1210-Web_attack-C2018_[6].pcapng,2002749,4,0
T1210-Web_attack-C2018_[6].pcapng,2002752,4,0
T1210-Web_attack-C2018_[6].pcapng,2012885,4,0
T1210-Web_attack-C2018_[6].pcapng,2009004,4,0
T1210-Remote_code_execution_[2].pcapng,34225,3,1
T1210-Remote_code_execution_[2].pcapng,34447,3,1
T1210-Remote_code_execution_[2].pcapng,34224,3,1
T1210-Remote_code_execution_[2].pcapng,50447,3,0
T1210-Remote_code_execution_[2].pcapng,2002752,4,0
T1210-Remote_code_execution_[2].pcapng,2002749,4,0
T1210-Remote_code_execution_[2].pcapng,2010732,4,1
T1563.002_RDPHijacking_[5].pcapng,1917,1,0
T1563.002_RDPHijacking_[5].pcapng,1448,1,0
T1563.002_RDPHijacking_[5].pcapng,2001330,2,0
T1563.002_RDPHijacking_[5].pcapng,2027413,2,1
T1563.002_RDPHijacking_[5].pcapng,15935,3,0
T1563.002_RDPHijacking_[5].pcapng,44486,3,0
T1563.002_RDPHijacking_[5].pcapng,44484,3,0
T1563.002_RDPHijacking_[5].pcapng,44488,3,0
T1563.002_RDPHijacking_[5].pcapng,44487,3,0
T1563.002_RDPHijacking_[5].pcapng,44485,3,0
T1563.002_RDPHijacking_[5].pcapng,2002752,4,0
T1563.002_RDPHijacking_[5].pcapng,2002749,4,0
T1563.002_RDPHijacking_[5].pcapng,2101620,4,0
T1563.002_RDPHijacking_[5].pcapng,2101917,4,0
T1563.002_RDPHijacking_[5].pcapng,2101448,4,0
T1563.002_RDPHijacking_[5].pcapng,2101447,4,0
T1563.002_RDPHijacking_[5].pcapng,2001329,4,0
T1563.002_RDPHijacking_[5].pcapng,2003012,4,0
T1563.002_RDPHijacking_[5].pcapng,2003020,4,0
T1563.002_RDPHijacking_[5].pcapng,2001117,4,0
T1563.002_RDPHijacking_[5].pcapng,2034857,4,1
T1563.002_RDPHijacking_[5].pcapng,2044666,4,0
T1570-Lateral_Tool_Transfer_[5].pcapng,2000418,2,0
T1570-Lateral_Tool_Transfer_[5].pcapng,2002752,4,0
T1570-Lateral_Tool_Transfer_[5].pcapng,2002749,4,0
T1570-Lateral_Tool_Transfer_[5].pcapng,2051116,4,0
T1570-Lateral_Tool_Transfer_[5].pcapng,2011803,4,0
T1534-Internal_spearphishing_[4].pcapng,655,1,0
T1534-Internal_spearphishing_[4].pcapng,1394,1,0
T1534-Internal_spearphishing_[4].pcapng,1917,1,0
T1534-Internal_spearphishing_[4].pcapng,3065,1,0
T1534-Internal_spearphishing_[4].pcapng,38043,3,0
T1534-Internal_spearphishing_[4].pcapng,23858,3,0
